event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
ce73a432441ca2c4a193d1bf38874105,2026-05-08T10:40:00Z,Jan-Lennard Struff,Jiri Lehecka,8,1.05,0.1160,0.8840,Tipico,tennis_atp_italian_open,eu
138f0f0abab755db9e31e02000d3658c,2026-05-08T11:05:00Z,Aleksandar Kovacevic,Botic van de Zandschulp,3.45,1.39,0.2872,0.7128,Betfair,tennis_atp_italian_open,eu
a2ed3c442f1c88e9b2de8c746ebbe8cb,2026-05-08T11:10:00Z,Casper Ruud,Zachary Svajda,1.01,55,0.9820,0.0180,Betfair,tennis_atp_italian_open,eu
7ec9d017d86243e6841f1c6e9f0efa3a,2026-05-08T12:40:00Z,Damir Dzumhur,Learner Tien,2.13,1.78,0.4552,0.5448,Coolbet,tennis_atp_italian_open,eu
cc5d18a14c4393698c7ed42f15f9a388,2026-05-08T13:00:00Z,Alejandro Tabilo,Francisco Cerundolo,2.3,1.55,0.4026,0.5974,Tipico,tennis_atp_italian_open,eu
59f6d8de39c8f009aae9883b0441caf1,2026-05-08T13:00:00Z,Alexander Blockx,Tallon Griekspoor,1.52,2.69,0.6390,0.3610,Pinnacle,tennis_atp_italian_open,eu
38ad3113809e1ff0a84ccfb71bb12f94,2026-05-08T13:00:00Z,Alexander Zverev,Daniel Altmaier,1.08,9,0.8929,0.1071,Winamax (DE),tennis_atp_italian_open,eu
fa11905aa010ef36724e1346e0700eeb,2026-05-08T13:10:00Z,Dino Prizmic,Novak Djokovic,2.75,1.48,0.3499,0.6501,Unibet (FR),tennis_atp_italian_open,eu
7c6fae044e14923ecf415b462f938a2d,2026-05-08T13:50:00Z,Aleksandar Vukic,Tommy Paul,11,1.09,0.0902,0.9098,Betfair,tennis_atp_italian_open,eu
8a32dd33d81b70469a859b50c2cd0cd4,2026-05-08T13:50:00Z,Alexander Bublik,Sebastian Baez,1.68,2.3,0.5779,0.4221,Coolbet,tennis_atp_italian_open,eu
0688480d008d6f79911f2deef32bc42e,2026-05-08T13:50:00Z,Ugo Humbert,Vit Kopriva,2.8,1.53,0.3533,0.6467,Betfair,tennis_atp_italian_open,eu
feeea4dd8f8b35dec394d205692819f3,2026-05-08T15:50:00Z,Luciano Darderi,Yannick Hanfmann,1.6,2.3,0.5897,0.4103,Unibet (FR),tennis_atp_italian_open,eu
92a203163fc737eed8e9755c9a95b4df,2026-05-08T18:30:00Z,Giovanni Mpetshi Perricard,Lorenzo Musetti,7.2,1.15,0.1377,0.8623,Betfair,tennis_atp_italian_open,eu
ca5e076240f6a4ae8fc6ca49c5925f38,2026-05-09T09:00:00Z,Alejandro Davidovich Fokina,Cristian Garin,1.66,2.42,0.5931,0.4069,Betfair,tennis_atp_italian_open,eu
b606232d4247d41ea88752e4111e8bf3,2026-05-09T09:00:00Z,Alexei Popyrin,Jakub Mensik,3.05,1.42,0.3177,0.6823,Coolbet,tennis_atp_italian_open,eu
136ebf53f07fdb252ac0784771d45b19,2026-05-09T09:00:00Z,Andrea Pellegrino,Arthur Fils,10,1.09,0.0983,0.9017,Matchbook,tennis_atp_italian_open,eu
fb8cd7a94839c1d237425b0f8762125f,2026-05-09T09:00:00Z,Andrey Rublev,Miomir Kecmanovic,1.45,2.95,0.6705,0.3295,Coolbet,tennis_atp_italian_open,eu
c1f311e99285492ae14b1d68de999ceb,2026-05-09T09:00:00Z,Ben Shelton,Nikoloz Basilashvili,1.29,3.9,0.7514,0.2486,Coolbet,tennis_atp_italian_open,eu
c86537faacd2f161d548167996f1efc3,2026-05-09T09:00:00Z,Brandon Nakashima,Roberto Bautista Agut,1.56,2.6,0.6250,0.3750,Betfair,tennis_atp_italian_open,eu
9191fb2d5dcb79eff11f988c7d679146,2026-05-09T09:00:00Z,Cameron Norrie,Thiago Agustin Tirante,1.65,2.5,0.6024,0.3976,Betfair,tennis_atp_italian_open,eu
2dc0301b3408a55555b9156ca5792fdb,2026-05-09T09:00:00Z,Corentin Moutet,Pablo Llamas Ruiz,1.81,2.12,0.5394,0.4606,Betfair,tennis_atp_italian_open,eu
0bdc66c73e1d0b346c9999530a57d477,2026-05-09T09:00:00Z,Daniil Medvedev,Tomas Machac,1.6,2.2,0.5789,0.4211,Unibet (FR),tennis_atp_italian_open,eu
